grammatical,ungrammatical
"Jag noterar emellertid, eftersom dessa debatter är av ett mycket speciellt intresse för mig, att man är särskilt känslig från spansk sida.","Jag noterar emellertid, eftersom dessa debatter är av ett mycket speciell intresse för mig, att man är särskilt känslig från spansk sida."
Detta innebär också att betänkandet på vissa punkter inte instämmer i de liberala förslagen från kommissionen.,Detta innebär också att betänkandet på viss punkter inte instämmer i de liberala förslagen från kommissionen.
Alla kan konstatera att reformförslagen inom den gemensamma jordbrukspolitiken har en tendens att köra fast i de hjulspår som dragits upp av kommissionens alltför liberala riktlinjer.,Alla kan konstatera att reformförslagen inom den gemensamma jordbrukspolitiken har en tendens att köra fast i de hjulspår som dragits upp av kommissionens alltför liberal riktlinjer.
Jag hoppas att diskussionen om vinsektorn leder fram till ett positivt resultat som kommer såväl producenterna och produkten som konsumenterna till godo.,Jag hoppas att diskussionen om vinsektorn leder fram till ett positiv resultat som kommer såväl producenterna och produkten som konsumenterna till godo.
Det lämpliga organet framför andra för att lösa den pågående konflikten är Världshandelsorganisationen.,Det lämpliga organet framför annan för att lösa den pågående konflikten är Världshandelsorganisationen.
Jag uppmanar därför det tyska ordförandeskapet att vidta alla nödvändiga initiativ vid toppmötet mellan EU och USA i juni.,Jag uppmanar därför det tyska ordförandeskapet att vidta alla nödvändig initiativ vid toppmötet mellan EU och USA i juni.
Vi har ett system för egna medel som är extremt komplicerat och brister i genomblickbarhet.,Vi har ett system för egen medel som är extremt komplicerat och brister i genomblickbarhet.
Vad jag har hört om representanten i Nicaragua tyder på att projektet inte har avslutats på ett riktigt sätt.,Vad jag har hört om representanten i Nicaragua tyder på att projektet inte har avslutats på ett riktig sätt.
Jag anser emellertid att förhandlingarna var balanserade och att de skapar vissa möjligheter till hållbarhet på denna marknad.,Jag anser emellertid att förhandlingarna var balanserade och att de skapar viss möjligheter till hållbarhet på denna marknad.
Vi kommer att tala om nya trender när det gäller konsumtion och handel samt hur den utvecklingen ser ut.,Vi kommer att tala om ny trender när det gäller konsumtion och handel samt hur den utvecklingen ser ut.
Ett stort antal människoliv går varje år till spillo på grund av människosmugglarnas ohämmade framfart.,Ett stor antal människoliv går varje år till spillo på grund av människosmugglarnas ohämmade framfart.
Vi vet med säkerhet att de människor som sjövägen försöker ta sig från den marockanska kusten till Europa ofta går ett grymt öde till mötes.,Vi vet med säkerhet att de människor som sjövägen försöker ta sig från den marockanska kusten till Europa ofta går ett grym öde till mötes.
"Vi vet ju att det finns båtar som går mellan Marocko, Gibraltar och Spanien, och att det finns ett intensivt samarbete mellan olika myndigheter.","Vi vet ju att det finns båtar som går mellan Marocko, Gibraltar och Spanien, och att det finns ett intensiv samarbete mellan olika myndigheter."
För det andra grundas de ursprungsregler som gäller för import till tredje land från gemenskapen fortfarande på enskilda medlemsstater.,För det andra grundas de ursprungsregler som gäller för import till tredje land från gemenskapen fortfarande på enskild medlemsstater.
Jag har hört från källor inom den skotska industrin att det finns ett stort företag inblandat i Norge för närvarande.,Jag har hört från källor inom den skotska industrin att det finns ett stor företag inblandat i Norge för närvarande.
I detta fall talade vi om marknaden för förädlade köttprodukter.,I detta fall talade vi om marknaden för förädlad köttprodukter.
Därför var jag inte i första hand ute efter ett tekniskt svar utan efter ett logiskt sådant.,Därför var jag inte i första hand ute efter ett teknisk svar utan efter ett logiskt sådant.
på grund av annalkande val och av demagogiska skäl har ämnet återuppstått.,på grund av annalkande val och av demagogisk skäl har ämnet återuppstått.
"För ögonblicket har Tyskland ett stort överskott i sin handelsbalans gentemot övriga unionen, i närheten av 25 miljarder.","För ögonblicket har Tyskland ett stor överskott i sin handelsbalans gentemot övriga unionen, i närheten av 25 miljarder."
"Vad man ville åstadkomma var alltså att avhjälpa nämnda brister, vilket jag tror att vi är på väg att lyckas med.","Vad man ville åstadkomma var alltså att avhjälpa nämnd brister, vilket jag tror att vi är på väg att lyckas med."
Några som rent av bara avser lingvistiska eller formella aspekter.,Några som rent av bara avser lingvistisk eller formella aspekter.
Sedan har vi också det berömda projekt nr 8 av de 14 ändå så viktiga projekten från toppmötet i Essen.,Sedan har vi också det berömda projekt nr 8 av de 14 ändå så viktig projekten från toppmötet i Essen.
"Detta är rimligt eftersom livskraften hos investeringar i infrastruktur naturligtvis beror på konkurrenskraftiga, inkomstskapande tjänster och konkurrenskraftiga tjänster kräver helt klart infrastruktur av hög kvalitet.","Detta är rimligt eftersom livskraften hos investeringar i infrastruktur naturligtvis beror på konkurrenskraftig, inkomstskapande tjänster och konkurrenskraftiga tjänster kräver helt klart infrastruktur av hög kvalitet."
"Ändringsförslag 6 gör mera radikala förändringar i riktlinjernas kartor, genom att tillföra nya förbindelser och skapa nya hamnkategorier.","Ändringsförslag 6 gör mera radikal förändringar i riktlinjernas kartor, genom att tillföra nya förbindelser och skapa nya hamnkategorier."
Jag tror att kommissionen i många fall har gjort ett mycket bra arbete.,Jag tror att kommissionen i mången fall har gjort ett mycket bra arbete.
"många länder och regioner är oroliga, och detta kanske med rätta.","mången länder och regioner är oroliga, och detta kanske med rätta."
Hur skall vi nu kunna tillåta enskilda järnvägsföretag på spåret om vi inte tillämpar just denna åtskillnad?,Hur skall vi nu kunna tillåta enskild järnvägsföretag på spåret om vi inte tillämpar just denna åtskillnad?
De båda betänkanden som vi behandlar i dag är ytterligare nödvändiga steg i en sådan riktning.,De båda betänkanden som vi behandlar i dag är ytterligare nödvändig steg i en sådan riktning.
"men tack vare oljeeldningen var det skönt och ombonat inne i husets kokong, som skimrade i varmt röda toner,","men tack vare oljeeldningen var det skönt och ombonat inne i husets kokong, som skimrade i varmt röd toner,"
"det märkte jag på dina pyjamasbyxor, jag tar precis samma mått som förr när jag ska sätta i nya resårer.","det märkte jag på dina pyjamasbyxor, jag tar precis samma mått som förr när jag ska sätta i ny resårer."
"Nyexploaterade områden med villor och hyreshus svämmar ut över byarna i hela England, men här hade förloppet varit det motsatta; huset hade en gång i tiden varit ett herresäte (Olivia trodde att det ännu längre tillbaka hade varit ett priorssäte), men under 1800-talet hade byn avfolkats genom flykten från landsbygden till industrialiserade städer, mist sin självstyrelse och dött; diversehandeln, som också var postkontor, hade slagit igen, husen hade förfallit;","Nyexploaterad områden med villor och hyreshus svämmar ut över byarna i hela England, men här hade förloppet varit det motsatta; huset hade en gång i tiden varit ett herresäte (Olivia trodde att det ännu längre tillbaka hade varit ett priorssäte), men under 1800-talet hade byn avfolkats genom flykten från landsbygden till industrialiserade städer, mist sin självstyrelse och dött; diversehandeln, som också var postkontor, hade slagit igen, husen hade förfallit;"
"Det borde, som Olivia brukade säga, ha varit ett dystert ställe men var det inte. Tvärt om skedde en förnyelse: landsbygden hade kommit i ropet igen, skänkt människorna den trygghet som kommer av orubblig ro och seg livskraft, en möjlighet att börja från början igen.","Det borde, som Olivia brukade säga, ha varit ett dyster ställe men var det inte. Tvärt om skedde en förnyelse: landsbygden hade kommit i ropet igen, skänkt människorna den trygghet som kommer av orubblig ro och seg livskraft, en möjlighet att börja från början igen."
i så fall har du mer eller mindre hunnit komma i ordning när hon kommer ner.,i sådan fall har du mer eller mindre hunnit komma i ordning när hon kommer ner.
"De stod vid dörren till Mwetas taxi; plötsligt vällde en våg av varma känslor mellan de båda männen; engelsmannen stod där orörlig, den lille, livliga svarte mannen tog honom om överarmen, ett hårt grepp som kändes genom den mörka kostymen – alldeles som han i sitt eget land skulle ha fattat en broders hand.","De stod vid dörren till Mwetas taxi; plötsligt vällde en våg av varm känslor mellan de båda männen; engelsmannen stod där orörlig, den lille, livliga svarte mannen tog honom om överarmen, ett hårt grepp som kändes genom den mörka kostymen – alldeles som han i sitt eget land skulle ha fattat en broders hand."
att en intensiv medvetenhet om hans eget jag sköljde över honom som om något stimulerande medel hade injicerats direkt i hans ådror.,att en intensiv medvetenhet om hans egen jag sköljde över honom som om något stimulerande medel hade injicerats direkt i hans ådror.
"Den av byggnaden skyddade trädgården bildade en grönskande utsikt som med sin rikedom av färger, bin och tidiga nattfjärilar vidgades ut mot den långa dalen.","Den av byggnaden skyddade trädgården bildade en grönskande utsikt som med sin rikedom av färger, bin och tidig nattfjärilar vidgades ut mot den långa dalen."
"hon tillhörde den generation och klass som betalade andra kvinnor för att virka och sticka, och nu när hon själv snart skulle bli mormor gjorde hon små lustiga tygleksaker åt släktens småbarn.","hon tillhörde den generation och klass som betalade annan kvinnor för att virka och sticka, och nu när hon själv snart skulle bli mormor gjorde hon små lustiga tygleksaker åt släktens småbarn."
